Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
H3,2010,2010,2010,6,1,1,Import,144,Sri Lanka,LKA,276,Germany,DEU,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,25,,,,25,,5446,,,6
H3,2010,2010,2010,6,1,1,Import,144,Sri Lanka,LKA,344,"China, Hong Kong SAR",HKG,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,38,,,,38,,875,,,0
H3,2010,2010,2010,6,1,1,Import,144,Sri Lanka,LKA,364,Iran,IRN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1145266944,,,,1145266944,,637991789,,,0
H3,2010,2010,2010,6,1,1,Import,144,Sri Lanka,LKA,381,Italy,ITA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,7,,,,7,,15,,,0
H3,2010,2010,2010,6,1,1,Import,144,Sri Lanka,LKA,484,Mexico,MEX,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,907,,,,907,,9788,,,0
H3,2010,2010,2010,6,1,1,Import,144,Sri Lanka,LKA,682,Saudi Arabia,SAU,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,202059680,,,,202059680,,113531147,,,0
H3,2010,2010,2010,6,1,1,Import,144,Sri Lanka,LKA,699,India,IND,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,32260,,,,32260,,49999,,,0
H3,2010,2010,2010,6,1,2,Export,144,Sri Lanka,LKA,699,India,IND,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1877,,,,1877,,6598,,,0
H3,2010,2010,2010,6,1,1,Import,144,Sri Lanka,LKA,702,Singapore,SGP,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,22662,,,,22662,,28911,,,0
H3,2010,2010,2010,6,1,1,Import,144,Sri Lanka,LKA,784,United Arab Emirates,ARE,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,25,,,,25,,1223,,,0
H3,2010,2010,2010,6,1,1,Import,144,Sri Lanka,LKA,826,United Kingdom,GBR,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,128,,,,128,,388,,,0
H3,2010,2010,2010,6,1,1,Import,144,Sri Lanka,LKA,842,USA,USA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,85,,,,85,,244,,,0
H3,2010,2010,2010,6,1,2,Export,414,Kuwait,KWT,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,66809236000,,,,66809236000,,36852960426,,,0
H3,2010,2010,2010,6,1,2,Export,414,Kuwait,KWT,899,"Areas, nes",,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,66809236000,,,,66809236000,,36852960426,,,0
H3,2010,2010,2010,6,1,1,Import,418,Lao People's Dem. Rep.,LAO,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1743025,,,,1743025,,776837,,,6
H3,2010,2010,2010,6,1,1,Import,418,Lao People's Dem. Rep.,LAO,156,China,CHN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,43537,,,,43537,,19404,,,6
H3,2010,2010,2010,6,1,1,Import,418,Lao People's Dem. Rep.,LAO,410,Rep. of Korea,KOR,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,12581,,,,12581,,5607,,,6
H3,2010,2010,2010,6,1,1,Import,418,Lao People's Dem. Rep.,LAO,704,Viet Nam,VNM,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,224,,,,224,,100,,,6
H3,2010,2010,2010,6,1,1,Import,418,Lao People's Dem. Rep.,LAO,764,Thailand,THA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1686683,,,,1686683,,751726,,,6
H3,2010,2010,2010,6,1,1,Import,422,Lebanon,LBN,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,50436,,,,50436,,80986,,,0
H3,2010,2010,2010,6,1,2,Export,422,Lebanon,LBN,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,632,,,,632,,2717,,,0
H3,2010,2010,2010,6,1,2,Export,422,Lebanon,LBN,24,Angola,AGO,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,400,,,,400,,1781,,,0
H3,2010,2010,2010,6,1,2,Export,422,Lebanon,LBN,262,Djibouti,DJI,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,20,,,,20,,421,,,0
H3,2010,2010,2010,6,1,1,Import,422,Lebanon,LBN,276,Germany,DEU,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,12,,,,12,,53,,,0
H3,2010,2010,2010,6,1,2,Export,422,Lebanon,LBN,324,Guinea,GIN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,100,,,,100,,299,,,0
H3,2010,2010,2010,6,1,2,Export,422,Lebanon,LBN,736,Fmr Sudan,SDN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,100,,,,100,,175,,,0
H3,2010,2010,2010,6,1,1,Import,422,Lebanon,LBN,784,United Arab Emirates,ARE,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,25453,,,,25453,,23544,,,0
H3,2010,2010,2010,6,1,2,Export,422,Lebanon,LBN,784,United Arab Emirates,ARE,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,12,,,,12,,39,,,0
H3,2010,2010,2010,6,1,1,Import,422,Lebanon,LBN,842,USA,USA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,24971,,,,24971,,57389,,,0
H3,2008,2008,2008,6,1,1,Import,116,Cambodia,KHM,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1390,,,,1390,,6288,,,0
H3,2008,2008,2008,6,1,1,Import,116,Cambodia,KHM,458,Malaysia,MYS,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,40,,,,40,,235,,,0
H3,2008,2008,2008,6,1,1,Import,116,Cambodia,KHM,704,Viet Nam,VNM,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1350,,,,1350,,6053,,,0
H3,2008,2008,2008,6,1,1,Import,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1913374416,,,,1913374416,,1318010563,,,6
H3,2008,2008,2008,6,1,2,Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,5,,,,5,,35,,,0
H3,2008,2008,2008,6,1,1,Import,144,Sri Lanka,LKA,276,Germany,DEU,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1761,,,,1761,,15117,,,0
H3,2008,2008,2008,6,1,1,Import,144,Sri Lanka,LKA,344,"China, Hong Kong SAR",HKG,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1731,,,,1731,,7854,,,0
H3,2008,2008,2008,6,1,1,Import,144,Sri Lanka,LKA,364,Iran,IRN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1777187209,,,,1777187209,,1189082517,,,6
H3,2008,2008,2008,6,1,2,Export,144,Sri Lanka,LKA,462,Maldives,MDV,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,5,,,,5,,35,,,0
H3,2008,2008,2008,6,1,1,Import,144,Sri Lanka,LKA,484,Mexico,MEX,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1632,,,,1632,,17339,,,0
H3,2008,2008,2008,6,1,1,Import,144,Sri Lanka,LKA,682,Saudi Arabia,SAU,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,136180960,,,,136180960,,128883342,,,0
H3,2008,2008,2008,6,1,1,Import,144,Sri Lanka,LKA,699,India,IND,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,815,,,,815,,4179,,,0
H3,2008,2008,2008,6,1,1,Import,144,Sri Lanka,LKA,702,Singapore,SGP,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,12,,,,12,,13,,,0
H3,2008,2008,2008,6,1,1,Import,144,Sri Lanka,LKA,826,United Kingdom,GBR,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,296,,,,296,,204,,,6
H3,2008,2008,2008,6,1,1,Import,422,Lebanon,LBN,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,33622,,,,33622,,112854,,,0
H3,2008,2008,2008,6,1,2,Export,422,Lebanon,LBN,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,244,,,,244,,865,,,0
H3,2008,2008,2008,6,1,2,Export,422,Lebanon,LBN,51,Armenia,ARM,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,230,,,,230,,825,,,0
H3,2008,2008,2008,6,1,1,Import,422,Lebanon,LBN,251,France,FRA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,2,,,,2,,181,,,0
H3,2008,2008,2008,6,1,2,Export,422,Lebanon,LBN,288,Ghana,GHA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,14,,,,14,,40,,,0
H3,2008,2008,2008,6,1,1,Import,422,Lebanon,LBN,792,Turkey,TUR,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,150,,,,150,,414,,,0
H3,2008,2008,2008,6,1,1,Import,422,Lebanon,LBN,826,United Kingdom,GBR,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1,,,,1,,379,,,0
H3,2008,2008,2008,6,1,1,Import,422,Lebanon,LBN,842,USA,USA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,33469,,,,33469,,111880,,,0
H3,2009,2009,2009,6,1,1,Import,116,Cambodia,KHM,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,580,,,,580,,1160,,,0
H3,2009,2009,2009,6,1,1,Import,116,Cambodia,KHM,490,"Other Asia, nes",,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,530,,,,530,,160,,,0
H3,2009,2009,2009,6,1,1,Import,116,Cambodia,KHM,704,Viet Nam,VNM,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,50,,,,50,,1000,,,0
H3,2009,2009,2009,6,1,1,Import,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1931628107,,,,1931628107,,844717972,,,0
H3,2009,2009,2009,6,1,2,Export,144,Sri Lanka,LKA,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,38,,,,38,,120,,,0
H3,2009,2009,2009,6,1,1,Import,144,Sri Lanka,LKA,156,China,CHN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,14262,,,,14262,,49570,,,0
H3,2009,2009,2009,6,1,1,Import,144,Sri Lanka,LKA,276,Germany,DEU,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,29,,,,29,,252,,,0
H3,2009,2009,2009,6,1,1,Import,144,Sri Lanka,LKA,344,"China, Hong Kong SAR",HKG,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,745,,,,745,,10048,,,0
H3,2009,2009,2009,6,1,1,Import,144,Sri Lanka,LKA,364,Iran,IRN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1931528960,,,,1931528960,,844541773,,,0
H3,2009,2009,2009,6,1,1,Import,144,Sri Lanka,LKA,410,Rep. of Korea,KOR,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,16,,,,16,,89,,,0
H3,2009,2009,2009,6,1,1,Import,144,Sri Lanka,LKA,458,Malaysia,MYS,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,380,,,,380,,40,,,0
H3,2009,2009,2009,6,1,2,Export,144,Sri Lanka,LKA,462,Maldives,MDV,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,38,,,,38,,120,,,0
H3,2009,2009,2009,6,1,1,Import,144,Sri Lanka,LKA,484,Mexico,MEX,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,907,,,,907,,11246,,,0
H3,2009,2009,2009,6,1,1,Import,144,Sri Lanka,LKA,699,India,IND,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,466,,,,466,,3440,,,0
H3,2009,2009,2009,6,1,1,Import,144,Sri Lanka,LKA,702,Singapore,SGP,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,82342,,,,82342,,101515,,,0
H3,2009,2009,2009,6,1,1,Import,422,Lebanon,LBN,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,45117,,,,45117,,108153,,,0
H3,2009,2009,2009,6,1,2,Export,422,Lebanon,LBN,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,14263,,,,14263,,32028,,,0
H3,2009,2009,2009,6,1,2,Export,422,Lebanon,LBN,24,Angola,AGO,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,300,,,,300,,1381,,,0
H3,2009,2009,2009,6,1,1,Import,422,Lebanon,LBN,56,Belgium,BEL,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,30,,,,30,,2468,,,0
H3,2009,2009,2009,6,1,2,Export,422,Lebanon,LBN,226,Equatorial Guinea,GNQ,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,3,,,,3,,137,,,0
H3,2009,2009,2009,6,1,2,Export,422,Lebanon,LBN,368,Iraq,IRQ,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,100,,,,100,,141,,,0
H3,2009,2009,2009,6,1,1,Import,422,Lebanon,LBN,381,Italy,ITA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,180,,,,180,,303,,,0
H3,2009,2009,2009,6,1,2,Export,422,Lebanon,LBN,566,Nigeria,NGA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1100,,,,1100,,3602,,,0
H3,2009,2009,2009,6,1,2,Export,422,Lebanon,LBN,694,Sierra Leone,SLE,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,9000,,,,9000,,18369,,,0
H3,2009,2009,2009,6,1,2,Export,422,Lebanon,LBN,710,South Africa,ZAF,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,5,,,,5,,50,,,0
H3,2009,2009,2009,6,1,1,Import,422,Lebanon,LBN,724,Spain,ESP,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,14168,,,,14168,,30398,,,0
H3,2009,2009,2009,6,1,2,Export,422,Lebanon,LBN,736,Fmr Sudan,SDN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,3755,,,,3755,,8348,,,0
H3,2009,2009,2009,6,1,1,Import,422,Lebanon,LBN,792,Turkey,TUR,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,30,,,,30,,132,,,0
H3,2009,2009,2009,6,1,1,Import,422,Lebanon,LBN,842,USA,USA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,30709,,,,30709,,74852,,,0
H2,2008,2008,2008,6,1,2,Export,414,Kuwait,KWT,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,88099856,,,,88099856,,57754482220,,,0
H2,2008,2008,2008,6,1,2,Export,414,Kuwait,KWT,899,"Areas, nes",,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,88099856,,,,88099856,,57754482220,,,0
H2,2009,2009,2009,6,1,2,Export,414,Kuwait,KWT,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,68138978,,,,68138978,,29658913095,,,0
H2,2009,2009,2009,6,1,2,Export,414,Kuwait,KWT,899,"Areas, nes",,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,68138978,,,,68138978,,29658913095,,,0
H3,2008,2008,2008,6,1,1,Import,376,Israel,ISR,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,15685969496,,,,15685969496,,8064006000,,,6
H3,2008,2008,2008,6,1,2,Export,376,Israel,ISR,0,World,WLD,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,1870275,,,,1870275,,3232000,,,0
H3,2008,2008,2008,6,1,2,Export,376,Israel,ISR,104,Myanmar,MMR,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,58416,,,,58416,,75000,,,0
H3,2008,2008,2008,6,1,2,Export,376,Israel,ISR,156,China,CHN,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,16200,,,,16200,,42000,,,0
H3,2008,2008,2008,6,1,2,Export,376,Israel,ISR,288,Ghana,GHA,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,466906,,,,466906,,702000,,,0
H3,2008,2008,2008,6,1,2,Export,376,Israel,ISR,300,Greece,GRC,,,,,,,,270900,"Petroleum oils & oils obt. from bituminous mins., crude",8,Weight in kilograms,435574,,,,435574,,788000,,,0
